setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.4867 0.6733 0.2 0.462495 0.474 1.49947 0.243136 0.0826891
0.2 0.4867 0.6733 0.2 0.460961 0.474 1.5056 0.242369 0.0828645
0.2 0.4867 0.6733 0.2 0.45866 0.474 1.51097 0.240835 0.0830282
0.2 0.4867 0.6733 0.2 0.457893 0.474 1.51634 0.240068 0.0831803
0.2 0.4867 0.6733 0.2 0.456359 0.474 1.52094 0.240068 0.083321
0.2 0.4867 0.6733 0.2 0.455592 0.474 1.52554 0.238534 0.0834494
0.2 0.4867 0.6733 0.2 0.455592 0.474767 1.53015 0.239301 0.0835679
0.2 0.4867 0.6733 0.2 0.454825 0.474767 1.53398 0.238534 0.0836743
0.2 0.4867 0.6733 0.2 0.454825 0.474767 1.53782 0.237 0.0837688
0.2 0.4867 0.6733 0.2 0.454825 0.474767 1.54165 0.239301 0.083855
0.2 0.4867 0.6733 0.2 0.455592 0.474767 1.54395 0.239301 0.0839292
0.2 0.4867 0.6733 0.2 0.456359 0.474767 1.54702 0.237767 0.0839918
0.2 0.4867 0.6733 0.2 0.457126 0.475534 1.54932 0.240835 0.0840473
0.2 0.4867 0.6733 0.2 0.45866 0.475534 1.55085 0.241602 0.0840909
0.2 0.4867 0.6733 0.2 0.460194 0.475534 1.55239 0.241602 0.0841232
0.2 0.4867 0.6733 0.2 0.461728 0.476301 1.55316 0.245437 0.0841501
0.2 0.4867 0.6733 0.2 0.464029 0.476301 1.55316 0.246971 0.0841652
0.2 0.4867 0.6733 0.2 0.46633 0.476301 1.55316 0.246204 0.084169
0.2 0.4867 0.6733 0.2 0.469398 0.476301 1.55316 0.25234 0.0841683
0.2 0.4867 0.6733 0.2 0.472466 0.476301 1.55239 0.253874 0.0841545
0.2 0.4867 0.6733 0.2 0.475534 0.476301 1.55162 0.253874 0.084129
0.2 0.4867 0.6733 0.2 0.479369 0.477068 1.55085 0.261544 0.0841012
0.2 0.4867 0.6733 0.2 0.483204 0.477068 1.54932 0.264612 0.0840608
0.2 0.4867 0.6733 0.2 0.487039 0.477068 1.54855 0.264612 0.0840083
0.2 0.4867 0.6733 0.2 0.491641 0.477835 1.54625 0.273816 0.0839559
0.2 0.4867 0.6733 0.2 0.49701 0.477835 1.54395 0.277651 0.0838904
0.2 0.4867 0.6733 0.2 0.501612 0.477835 1.54165 0.278418 0.0838126
0.2 0.4867 0.6733 0.2 0.506981 0.478602 1.53935 0.289155 0.0837374
0.2 0.4867 0.6733 0.2 0.513117 0.478602 1.53551 0.293757 0.0836485
0.2 0.4867 0.6733 0.2 0.518486 0.478602 1.53245 0.293757 0.0835468
0.2 0.4867 0.6733 0.2 0.525388 0.478602 1.52861 0.306029 0.0834506
0.2 0.4867 0.6733 0.2 0.532291 0.479369 1.52478 0.310631 0.0833397
0.2 0.4867 0.6733 0.2 0.538427 0.478602 1.52017 0.310631 0.0832152
0.2 0.4867 0.6733 0.2 0.546097 0.479369 1.51557 0.32367 0.0830996
0.2 0.4867 0.6733 0.2 0.553767 0.479369 1.5102 0.329039 0.082968
0.2 0.4867 0.6733 0.2 0.562204 0.480136 1.50484 0.341311 0.0828379
0.2 0.4867 0.6733 0.2 0.570641 0.480136 1.49947 0.345146 0.0826912
0.2 0.4867 0.6733 0.2 0.578311 0.480136 1.49333 0.343612 0.0825292
0.2 0.4867 0.6733 0.2 0.587515 0.480903 1.48719 0.358952 0.0823833
0.6733 0.2 0.2 0.4867 0.596719 0.480136 1.48106 0.368155 0.0822236
0.6733 0.2 0.2 0.4867 0.605922 0.477835 1.47416 0.371223 0.0820456
0.6733 0.2 0.2 0.4867 0.615893 0.474 1.46649 0.385796 0.0818722
0.6733 0.2 0.2 0.4867 0.625864 0.467864 1.45958 0.391932 0.0816807
0.6733 0.2 0.2 0.4867 0.635068 0.460194 1.45191 0.395 0.081473
0.6733 0.2 0.2 0.4867 0.645806 0.45099 1.44348 0.407272 0.0812662
0.6733 0.2 0.2 0.4867 0.655777 0.440252 1.43504 0.415709 0.0810439
0.6733 0.2 0.2 0.4867 0.665748 0.427214 1.4266 0.420311 0.0808072
0.6733 0.2 0.2 0.4867 0.676486 0.413408 1.41817 0.430282 0.0805647
0.6733 0.2 0.2 0.4867 0.686456 0.398068 1.40973 0.437952 0.0803095
