distance x y z pitch roll
0.689267 0.675807 0.130448 -0.145081 -0.0917883 2.30213
0.689401 0.676054 0.13022 -0.144648 -0.27541 2.09628
0.689533 0.676301 0.129981 -0.144208 -0.45889 1.88625
0.689663 0.676549 0.129732 -0.14376 -0.64329 1.6723
0.689791 0.676797 0.129476 -0.143305 -0.829394 1.45461
0.689919 0.677046 0.129214 -0.142844 -1.01779 1.23328
0.69005 0.6773 0.128957 -0.142383 -1.2142 1.01113
0.690183 0.677556 0.128703 -0.14192 -1.4165 0.786825
0.690318 0.677815 0.128449 -0.141454 -1.62345 0.559869
0.690453 0.678077 0.128195 -0.140984 -1.83436 0.329938
0.690585 0.678324 0.128013 -0.140605 -1.91194 0.159609
0.690715 0.678554 0.127873 -0.140293 -1.90197 0.0214834
0.690841 0.678764 0.127759 -0.140036 -1.83477 -0.0956446
0.690963 0.678953 0.127663 -0.139817 -1.72539 -0.202132
0.691085 0.679127 0.127571 -0.139631 -1.5843 -0.30148
0.691196 0.67929 0.127475 -0.139473 -1.43459 -0.379413
0.691301 0.679435 0.127367 -0.13933 -1.26165 -0.45824
0.691396 0.679566 0.127248 -0.1392 -1.07711 -0.529779
0.691514 0.679726 0.127214 -0.139046 -0.931325 -0.616896
0.69165 0.679905 0.127226 -0.13889 -0.811568 -0.706982
0.691788 0.680088 0.127295 -0.138731 -0.716261 -0.794717
0.691933 0.680278 0.127379 -0.138567 -0.617371 -0.888328
0.692083 0.680473 0.127494 -0.138408 -0.531636 -0.976443
0.692243 0.680677 0.127622 -0.138261 -0.452554 -1.06106
0.692406 0.680882 0.127749 -0.138107 -0.365633 -1.15129
0.692566 0.681087 0.12789 -0.137953 -0.285142 -1.23766
0.692728 0.681291 0.128047 -0.137808 -0.212697 -1.31977
0.692894 0.681498 0.128211 -0.13767 -0.141637 -1.39915
0.693067 0.68171 0.128367 -0.137532 -0.0615992 -1.48283
0.69324 0.681922 0.128535 -0.137399 0.00965046 -1.56022
0.693417 0.682136 0.128709 -0.137272 0.0778514 -1.63514
0.693599 0.682354 0.128876 -0.137147 0.152187 -1.71367
0.69378 0.68257 0.129054 -0.137026 0.217331 -1.78546
0.693962 0.682787 0.129238 -0.136912 0.27887 -1.85447
0.694148 0.683007 0.129425 -0.136804 0.339203 -1.9212
0.694339 0.683228 0.129602 -0.136697 0.406131 -1.99166
0.694527 0.683448 0.12979 -0.136594 0.463333 -2.05523
0.694715 0.683667 0.129977 -0.136493 0.521171 -2.11901
0.6949 0.683881 0.130174 -0.136399 0.571133 -2.17791
0.695086 0.684095 0.130375 -0.136312 0.618523 -2.23368
0.695273 0.684308 0.130577 -0.136232 0.665594 -2.28698
0.695466 0.684524 0.130771 -0.136153 0.719626 -2.34372
0.695655 0.684737 0.130974 -0.136078 0.765395 -2.39386
0.695844 0.68495 0.131181 -0.136009 0.808387 -2.4415
0.696038 0.685163 0.131379 -0.135943 0.856851 -2.49221
0.696229 0.685375 0.131586 -0.13588 0.897886 -2.5364
0.69642 0.685586 0.131794 -0.135823 0.936654 -2.57829
0.696614 0.6858 0.132002 -0.135772 0.975324 -2.61839
0.696815 0.686017 0.1322 -0.135722 1.02019 -2.66179
0.697013 0.686232 0.132403 -0.135675 1.05806 -2.6996
0.697213 0.686449 0.132606 -0.135633 1.09374 -2.73555
0.697419 0.686668 0.132799 -0.135594 1.13429 -2.77436
0.697623 0.686886 0.132996 -0.135558 1.16853 -2.80775
0.697828 0.687105 0.133192 -0.135527 1.20098 -2.8394
0.698037 0.687327 0.133384 -0.1355 1.23347 -2.86973
0.698252 0.687553 0.133564 -0.135476 1.27129 -2.9029
0.698467 0.687779 0.133745 -0.135453 1.30314 -2.93154
0.698683 0.688006 0.133923 -0.135435 1.3332 -2.95874
0.698905 0.688236 0.13409 -0.13542 1.36737 -2.98834
0.699126 0.688467 0.134257 -0.135408 1.39617 -3.01356
0.69935 0.688698 0.134419 -0.135399 1.42346 -3.03741
0.699576 0.688933 0.134574 -0.135395 1.45082 -3.0602
0.69981 0.689172 0.134716 -0.135393 1.48257 -3.08521
0.700042 0.689412 0.134854 -0.135392 1.50999 -3.10712
0.700277 0.689652 0.134988 -0.135395 1.53453 -3.12747
0.700516 0.689895 0.13511 -0.135402 1.56188 -3.14939
0.700754 0.690137 0.135228 -0.135412 1.58473 -3.16764
0.700994 0.690381 0.135339 -0.135426 1.60637 -3.18461
0.70124 0.690628 0.135437 -0.135442 1.63146 -3.20318
0.701485 0.690875 0.13553 -0.135462 1.65201 -3.21839
0.701731 0.691123 0.135616 -0.135486 1.67125 -3.23236
0.701983 0.691375 0.135687 -0.135512 1.69353 -3.24762
0.702234 0.691627 0.135751 -0.13554 1.71286 -3.26078
0.702486 0.691877 0.135809 -0.135572 1.72846 -3.2719
0.702739 0.692129 0.135858 -0.13561 1.74311 -3.28164
0.702996 0.692383 0.135892 -0.135649 1.76072 -3.29224
0.703254 0.692638 0.135917 -0.135691 1.77572 -3.30121
0.703511 0.692891 0.135936 -0.135737 1.78683 -3.30774
0.70377 0.693145 0.135942 -0.135787 1.79935 -3.31456
0.704029 0.693397 0.135941 -0.135841 1.80789 -3.31847
0.704289 0.693651 0.135926 -0.135899 1.81769 -3.32254
0.704549 0.693903 0.135905 -0.13596 1.82348 -3.32374
0.70481 0.694156 0.13587 -0.136025 1.83037 -3.32494
0.705071 0.694407 0.135825 -0.136094 1.83492 -3.3245
0.70533 0.694655 0.135773 -0.136168 1.8355 -3.32125
0.705591 0.694905 0.135707 -0.136245 1.8372 -3.31773
0.70585 0.695152 0.135632 -0.136326 1.83648 -3.31241
0.706109 0.695396 0.135546 -0.136411 1.83348 -3.3053
0.706365 0.695638 0.135453 -0.136502 1.82648 -3.29533
0.706622 0.695879 0.135347 -0.136596 1.8205 -3.28462
0.706877 0.696117 0.13523 -0.136695 1.81193 -3.27187
0.70713 0.696352 0.135103 -0.136798 1.80085 -3.25712
0.707381 0.696584 0.134967 -0.136906 1.7873 -3.24027
0.707629 0.696813 0.13482 -0.137019 1.7713 -3.22123
0.707875 0.697037 0.134664 -0.137136 1.75283 -3.19991
0.708119 0.697258 0.134498 -0.137259 1.73186 -3.17622
0.708359 0.697474 0.134322 -0.137387 1.70833 -3.15006
0.708596 0.697686 0.134138 -0.137521 1.68185 -3.12118
0.708831 0.697893 0.133944 -0.137661 1.65209 -3.08925
0.709062 0.698096 0.133743 -0.137809 1.61872 -3.05395
0.70929 0.698292 0.133535 -0.137964 1.58142 -3.01491
0.709515 0.698484 0.133319 -0.138128 1.53989 -2.9718
0.709737 0.698669 0.133097 -0.138301 1.49385 -2.92425
0.709954 0.698849 0.132868 -0.138485 1.44299 -2.87187
0.710169 0.699022 0.132634 -0.138678 1.38704 -2.81431
0.710379 0.699189 0.132394 -0.138884 1.32573 -2.75119
0.710586 0.699348 0.132148 -0.139101 1.25881 -2.68213
0.710789 0.699501 0.131898 -0.139332 1.18603 -2.60676
0.710989 0.699646 0.131643 -0.139576 1.10715 -2.5247
0.711185 0.699784 0.131384 -0.139834 1.02194 -2.43559
0.711377 0.699915 0.131121 -0.140108 0.930198 -2.33908
0.711566 0.700038 0.130855 -0.140397 0.831717 -2.23482
0.711751 0.700153 0.130585 -0.140702 0.726322 -2.12251
0.711933 0.70026 0.130311 -0.141024 0.613854 -2.00184
0.712111 0.700359 0.130035 -0.141363 0.494177 -1.87253
0.712288 0.700452 0.129765 -0.141723 0.362664 -1.7324
0.712464 0.700538 0.129496 -0.142105 0.220627 -1.58233
0.712639 0.700616 0.12923 -0.142506 0.0690278 -1.42242
0.712812 0.700688 0.128963 -0.142928 -0.0913272 -1.25274
0.712982 0.700753 0.128693 -0.143367 -0.257936 -1.07412
0.713151 0.70081 0.128419 -0.143824 -0.430721 -0.886489
0.713316 0.70086 0.128137 -0.144296 -0.60674 -0.690617
0.713477 0.700901 0.12784 -0.144781 -0.782701 -0.487921
0.713635 0.700939 0.127536 -0.145271 -0.961667 -0.281413
0.713793 0.700974 0.127226 -0.145768 -1.14401 -0.0708813
0.713968 0.701036 0.127021 -0.146195 -1.21809 0.0928643
0.714145 0.701121 0.126915 -0.146571 -1.23306 0.24599
0.714329 0.701223 0.126895 -0.146914 -1.21883 0.382424
0.714516 0.70133 0.12693 -0.147248 -1.17392 0.515641
0.714705 0.701443 0.127009 -0.147573 -1.11478 0.644158
0.714903 0.701568 0.127123 -0.147879 -1.0592 0.762254
0.715095 0.701689 0.127255 -0.148183 -0.991461 0.882119
0.715288 0.701811 0.127414 -0.148479 -0.927199 0.994462
0.715481 0.701936 0.127573 -0.148776 -0.851235 1.11055
0.715678 0.702066 0.127747 -0.149067 -0.781019 1.21919
0.715879 0.702203 0.127902 -0.149349 -0.702087 1.32825
0.716076 0.702334 0.128076 -0.149626 -0.634463 1.42872
0.716269 0.702465 0.128243 -0.149902 -0.557218 1.53519
0.716464 0.702598 0.128421 -0.150172 -0.487535 1.63386
0.716658 0.702733 0.128585 -0.150441 -0.406291 1.73703
0.716857 0.702874 0.128745 -0.150695 -0.330341 1.82918
0.717047 0.70301 0.128887 -0.150944 -0.243053 1.9236
0.717236 0.703144 0.129034 -0.151184 -0.162265 2.00819
0.717421 0.703278 0.129163 -0.15142 -0.0688838 2.09747
0.717608 0.703414 0.129298 -0.151649 0.0171764 2.17881
0.717795 0.703553 0.129417 -0.151878 0.114572 2.26463
0.717988 0.703698 0.129554 -0.152105 0.198942 2.3466
0.718186 0.703847 0.129684 -0.152339 0.289675 2.43336
0.718392 0.704 0.129829 -0.152574 0.368997 2.51286
0.7186 0.704159 0.129965 -0.15281 0.455363 2.5991
0.718813 0.70432 0.130114 -0.153045 0.531391 2.67755
0.719027 0.704485 0.130254 -0.153279 0.614152 2.76224
0.719246 0.704652 0.130405 -0.153513 0.686993 2.83866
0.719469 0.704825 0.130559 -0.153744 0.75736 2.91332
0.719692 0.705 0.130701 -0.153974 0.83689 2.99434
0.719917 0.705174 0.13085 -0.154205 0.908909 3.06888
0.720143 0.70535 0.131006 -0.154431 0.974126 3.14005
0.720371 0.70553 0.131164 -0.154651 1.03742 3.20892
0.720597 0.705711 0.131311 -0.154869 1.10914 3.28333
0.720823 0.70589 0.131464 -0.155085 1.17293 3.35046
0.721048 0.70607 0.131625 -0.155295 1.2301 3.41386
0.721273 0.706251 0.131789 -0.155499 1.28538 3.47465
0.721496 0.706434 0.131941 -0.155698 1.34894 3.54057
0.721717 0.706613 0.132101 -0.155896 1.40472 3.59905
0.721936 0.706791 0.132268 -0.156086 1.45441 3.65384
0.722152 0.706969 0.132428 -0.156272 1.5095 3.71139
0.722367 0.707145 0.132598 -0.156453 1.55621 3.76187
0.722581 0.707323 0.132771 -0.156627 1.60094 3.80969
0.722792 0.707502 0.132933 -0.156795 1.65426 3.86256
0.723004 0.707679 0.133104 -0.156961 1.69889 3.90687
0.723216 0.707857 0.133278 -0.157123 1.74133 3.94902
0.723427 0.708038 0.13344 -0.15728 1.79175 3.99614
0.723638 0.708217 0.133611 -0.157435 1.83381 4.03542
0.72385 0.708399 0.133783 -0.157586 1.87381 4.07286
0.724062 0.708583 0.133944 -0.157733 1.92131 4.11502
0.724275 0.708767 0.134111 -0.157879 1.96092 4.15003
0.72449 0.708953 0.134278 -0.158022 1.99862 4.18344
0.724705 0.709142 0.134433 -0.158161 2.04334 4.22126
0.72492 0.70933 0.134593 -0.158299 2.08064 4.2526
0.725139 0.709522 0.134752 -0.158434 2.11619 4.28253
0.725358 0.709717 0.134898 -0.158567 2.15824 4.31651
0.725578 0.709911 0.135047 -0.158699 2.19336 4.34467
0.725798 0.710109 0.135187 -0.158826 2.23229 4.37629
0.726019 0.710306 0.135329 -0.158952 2.26471 4.40202
0.726243 0.710506 0.135468 -0.159075 2.29568 4.42654
0.726468 0.71071 0.135593 -0.159196 2.33292 4.45467
0.726694 0.710914 0.135719 -0.159315 2.36371 4.47762
0.726921 0.711121 0.135835 -0.159432 2.39787 4.50366
0.727149 0.711328 0.135951 -0.159546 2.42589 4.52456
0.727379 0.711537 0.136063 -0.159658 2.45255 4.5444
0.727612 0.711751 0.136161 -0.159769 2.48483 4.56728
0.727845 0.711965 0.136254 -0.159879 2.51401 4.58794
0.728078 0.71218 0.136346 -0.159985 2.53762 4.60538
0.728314 0.712397 0.136432 -0.160088 2.56011 4.62173
0.728552 0.712618 0.136504 -0.160191 2.58791 4.64059
0.728789 0.71284 0.136569 -0.16029 2.61308 4.65807
0.729026 0.713061 0.136628 -0.160387 2.63574 4.67402
0.729264 0.713283 0.136684 -0.160481 2.65329 4.68672
0.729503 0.713507 0.136734 -0.160571 2.66997 4.69824
0.729745 0.713736 0.136768 -0.160661 2.69173 4.7117
0.729987 0.713964 0.136796 -0.160747 2.71091 4.72397
0.730227 0.714193 0.136815 -0.160829 2.7279 4.73518
0.730467 0.714421 0.136831 -0.160908 2.7399 4.7427
0.730709 0.714652 0.136834 -0.160985 2.75475 4.75155
0.73095 0.714883 0.136833 -0.161057 2.76457 4.75685
0.731192 0.715115 0.136819 -0.161127 2.77688 4.76308
0.731432 0.715348 0.136796 -0.161194 2.78677 4.76792
0.731672 0.71558 0.13677 -0.161255 2.79183 4.76953
0.731914 0.715814 0.13673 -0.161315 2.79927 4.77165
0.732153 0.716048 0.136681 -0.161371 2.80421 4.77228
0.732391 0.716281 0.136625 -0.161422 2.80687 4.77145
0.732627 0.716514 0.136563 -0.161467 2.80489 4.76747
0.732865 0.716747 0.136488 -0.161509 2.80527 4.76359
0.7331 0.716981 0.136405 -0.161547 2.80306 4.75799
0.733333 0.717213 0.136312 -0.16158 2.79844 4.75073
0.733564 0.717444 0.136212 -0.161608 2.7915 4.74171
0.733792 0.717674 0.136103 -0.161631 2.78229 4.73085
0.734018 0.717903 0.135985 -0.161648 2.77083 4.71806
0.734241 0.71813 0.135859 -0.161659 2.75711 4.70326
0.734461 0.718356 0.135725 -0.161664 2.7411 4.68636
0.734678 0.71858 0.135585 -0.16166 2.72077 4.66648
0.734895 0.718807 0.135438 -0.161651 2.6992 4.64343
0.735111 0.719033 0.135286 -0.161632 2.67214 4.61644
0.735324 0.719259 0.135129 -0.161604 2.64008 4.58547
0.735535 0.719484 0.134967 -0.161566 2.60325 4.55036
0.735742 0.719709 0.1348 -0.161517 2.56171 4.51093
0.735947 0.719933 0.134626 -0.161458 2.51543 4.46695
0.736149 0.720157 0.134448 -0.161388 2.46431 4.4182
0.736348 0.720381 0.134265 -0.161306 2.4082 4.36443
0.736545 0.720605 0.134077 -0.161211 2.34691 4.3054
0.736738 0.720829 0.133885 -0.161104 2.28026 4.24085
0.736929 0.721052 0.133689 -0.160984 2.20804 4.17053
0.737117 0.721277 0.13349 -0.16085 2.13005 4.09416
0.737302 0.721502 0.133287 -0.160702 2.0461 4.0115
0.737485 0.721728 0.133082 -0.160539 1.95598 3.92228
0.737665 0.721955 0.132874 -0.160361 1.85953 3.82624
0.737843 0.722183 0.132663 -0.160167 1.75657 3.72315
0.738019 0.722413 0.132451 -0.159957 1.64694 3.61274
0.738193 0.722645 0.132237 -0.159731 1.53052 3.49481
0.738365 0.72288 0.132021 -0.159488 1.40718 3.36912
0.738535 0.723116 0.131804 -0.159227 1.27682 3.23547
0.738703 0.723356 0.131585 -0.158948 1.13946 3.09384
0.738869 0.723599 0.131366 -0.158651 0.99518 2.94411
0.739033 0.723845 0.131145 -0.158333 0.844091 2.78611
0.739198 0.724097 0.130931 -0.157994 0.681522 2.61682
0.739362 0.724356 0.13072 -0.157632 0.508979 2.43822
0.739525 0.724621 0.130513 -0.157247 0.327579 2.25067
0.739686 0.724889 0.1303 -0.156843 0.142055 2.05473
0.739843 0.725157 0.130072 -0.156426 -0.0419834 1.85259
0.739996 0.725423 0.129829 -0.155998 -0.224363 1.64552
0.740146 0.725689 0.129572 -0.155561 -0.406444 1.43385
0.740293 0.725954 0.129306 -0.155116 -0.589361 1.21789
0.740437 0.726219 0.12903 -0.154663 -0.773966 0.997823
0.740585 0.726488 0.128758 -0.15421 -0.965917 0.776449
0.740734 0.72676 0.128487 -0.153754 -1.16348 0.552576
0.740883 0.727034 0.128215 -0.153294 -1.36566 0.325802
0.741033 0.72731 0.127942 -0.152829 -1.57188 0.0958483
0.741179 0.727568 0.127742 -0.152457 -1.64435 -0.0751764
0.741321 0.727807 0.127585 -0.152153 -1.62875 -0.214902
0.74146 0.728024 0.127454 -0.151905 -1.55545 -0.334918
0.741595 0.728218 0.127343 -0.151697 -1.43973 -0.445085
0.741724 0.728397 0.127235 -0.151515 -1.29326 -0.543919
0.741841 0.728564 0.127125 -0.151362 -1.13921 -0.622418
0.741977 0.728749 0.127091 -0.151189 -1.00558 -0.720549
0.742122 0.728945 0.127112 -0.151008 -0.888111 -0.822063
0.742275 0.729147 0.127167 -0.150826 -0.778627 -0.925032
0.742436 0.729356 0.12725 -0.150658 -0.686178 -1.02095
0.742594 0.729561 0.127341 -0.150487 -0.587923 -1.12041
0.742752 0.729766 0.127462 -0.15032 -0.501778 -1.21279
0.742913 0.729971 0.127574 -0.150155 -0.4044 -1.3095
0.743077 0.730178 0.127705 -0.149999 -0.316421 -1.39921
0.743248 0.73039 0.12782 -0.149848 -0.220696 -1.49081
0.743412 0.730597 0.127961 -0.149699 -0.140519 -1.57492
0.743579 0.730806 0.128112 -0.149557 -0.0634852 -1.65659
0.743754 0.731021 0.128251 -0.149411 0.0251821 -1.74496
0.743928 0.731236 0.128398 -0.149265 0.108072 -1.82917
0.744103 0.731452 0.128558 -0.149126 0.182341 -1.90896
0.744285 0.731671 0.128712 -0.14899 0.262792 -1.99333
0.744465 0.731889 0.128879 -0.148859 0.334049 -2.06992
0.744648 0.73211 0.12905 -0.148733 0.402737 -2.14416
0.744838 0.732333 0.129212 -0.148609 0.479197 -2.22347
0.745025 0.732556 0.129386 -0.148489 0.545833 -2.29508
0.745213 0.73278 0.129565 -0.148374 0.608836 -2.36408
0.745405 0.733006 0.129747 -0.148265 0.670834 -2.43101
0.745604 0.733234 0.129918 -0.148158 0.740236 -2.50267
0.745797 0.73346 0.130099 -0.148051 0.800907 -2.56775
0.74599 0.733683 0.130287 -0.147952 0.855559 -2.6295
0.746187 0.733906 0.130469 -0.147857 0.915048 -2.69477
0.746377 0.734124 0.130662 -0.147765 0.965459 -2.75191
0.746566 0.734341 0.130859 -0.14768 1.01292 -2.80616
0.746761 0.734557 0.131049 -0.1476 1.06708 -2.86445
0.746949 0.73477 0.131249 -0.147522 1.11261 -2.91474
0.747137 0.734982 0.131453 -0.14745 1.15557 -2.96242
0.747327 0.735194 0.131658 -0.147383 1.19848 -3.00811
0.747523 0.735409 0.131853 -0.147319 1.24867 -3.05795
0.747715 0.735622 0.132055 -0.147256 1.29159 -3.10158
0.747907 0.735834 0.132261 -0.147198 1.33092 -3.14282
0.748105 0.736047 0.132458 -0.147145 1.37557 -3.18753
0.748298 0.736258 0.132662 -0.147094 1.41316 -3.2256
0.748493 0.73647 0.132866 -0.147048 1.44892 -3.26172
0.748694 0.736684 0.13306 -0.147006 1.49068 -3.30153
0.748891 0.736896 0.13326 -0.146966 1.52563 -3.3351
0.749089 0.737109 0.133458 -0.146931 1.55883 -3.36695
0.749291 0.737325 0.133654 -0.146899 1.59233 -3.39757
0.749501 0.737545 0.133837 -0.14687 1.63192 -3.43171
0.749708 0.737764 0.134021 -0.146842 1.66596 -3.46139
0.749916 0.737984 0.134205 -0.146818 1.69674 -3.48931
0.75013 0.738206 0.134378 -0.146798 1.73169 -3.52002
0.750341 0.738428 0.134551 -0.14678 1.76104 -3.5457
0.750555 0.738651 0.134721 -0.146766 1.7891 -3.57002
0.750775 0.738877 0.134878 -0.146756 1.82205 -3.59722
0.750992 0.739103 0.135035 -0.146747 1.8495 -3.61981
0.751212 0.73933 0.135187 -0.146743 1.87561 -3.64117
0.751439 0.739561 0.135326 -0.146741 1.90619 -3.66514
0.751663 0.739792 0.135464 -0.146741 1.93153 -3.68496
0.75189 0.740024 0.135595 -0.146746 1.95558 -3.70364
0.752123 0.740259 0.135713 -0.146753 1.9837 -3.72458
0.752354 0.740495 0.135827 -0.146762 2.00687 -3.74184
0.75259 0.740732 0.13593 -0.146775 2.03214 -3.76082
0.752824 0.740969 0.13603 -0.14679 2.05281 -3.77608
0.75306 0.741207 0.136121 -0.14681 2.07243 -3.79019
0.753301 0.741448 0.136199 -0.146832 2.09579 -3.80606
0.753542 0.74169 0.136269 -0.146855 2.11625 -3.81989
0.753783 0.74193 0.136334 -0.146883 2.13261 -3.83153
0.754025 0.742172 0.136391 -0.146914 2.14805 -3.84198
0.754272 0.742417 0.136433 -0.146948 2.16706 -3.85364
0.754519 0.742662 0.136467 -0.146985 2.18352 -3.86376
0.754766 0.742905 0.136491 -0.147024 2.19768 -3.87269
0.755012 0.743148 0.13651 -0.147068 2.20777 -3.87921
0.755261 0.743391 0.136516 -0.147115 2.21989 -3.88635
0.755508 0.743633 0.136516 -0.147166 2.22778 -3.89047
0.755758 0.743876 0.136502 -0.14722 2.23742 -3.89497
0.756006 0.744118 0.136482 -0.147278 2.24278 -3.89667
0.756256 0.74436 0.136448 -0.147339 2.24967 -3.89855
0.756506 0.7446 0.136405 -0.147403 2.25419 -3.89893
0.756755 0.744839 0.136353 -0.147472 2.25651 -3.89785
0.757001 0.745075 0.136294 -0.147545 2.25476 -3.89399
0.757249 0.745311 0.136221 -0.147621 2.25459 -3.88994
0.757496 0.745545 0.136138 -0.147701 2.25201 -3.88417
0.757741 0.745777 0.136046 -0.147786 2.24715 -3.87671
0.757984 0.746005 0.135944 -0.147874 2.24006 -3.86747
0.758225 0.746231 0.135833 -0.147967 2.23077 -3.85637
0.758464 0.746453 0.135712 -0.148064 2.21928 -3.84332
0.758701 0.746671 0.135584 -0.148168 2.20384 -3.82741
0.758937 0.746888 0.135446 -0.148277 2.1876 -3.80912
0.759172 0.747102 0.135301 -0.148393 2.16703 -3.78761
0.759404 0.747311 0.135148 -0.148516 2.14242 -3.76281
0.759633 0.747515 0.134988 -0.148647 2.1139 -3.7346
0.759859 0.747715 0.13482 -0.148787 2.08147 -3.7027
0.760083 0.74791 0.134645 -0.148934 2.04502 -3.66681
0.760303 0.748099 0.134463 -0.149091 2.00439 -3.62665
0.76052 0.748283 0.134274 -0.149258 1.95938 -3.58194
0.760734 0.748461 0.134078 -0.149434 1.90977 -3.53239
0.760944 0.748633 0.133877 -0.149621 1.85532 -3.47772
0.761151 0.748799 0.133669 -0.149819 1.79581 -3.41765
0.761354 0.748959 0.133456 -0.150029 1.73101 -3.35189
0.761554 0.749113 0.133237 -0.150251 1.66071 -3.28015
0.761751 0.74926 0.133014 -0.150486 1.58467 -3.20215
0.761945 0.7494 0.132786 -0.150735 1.50272 -3.11759
0.762135 0.749533 0.132555 -0.150998 1.41465 -3.02619
0.762323 0.74966 0.132319 -0.151276 1.32028 -2.92767
0.762509 0.74978 0.13208 -0.151571 1.21946 -2.82175
0.762692 0.749892 0.131837 -0.151882 1.11205 -2.70815
0.762872 0.749997 0.131592 -0.15221 0.997893 -2.58654
0.763051 0.750095 0.131344 -0.152555 0.876823 -2.45646
0.763227 0.750187 0.131101 -0.152921 0.744587 -2.31552
0.763404 0.750273 0.130859 -0.153308 0.602292 -2.1654
0.763579 0.750352 0.13062 -0.153715 0.450789 -2.0058
0.763754 0.750426 0.13038 -0.154141 0.29095 -1.83676
0.763927 0.750492 0.130135 -0.154585 0.125872 -1.65936
0.764099 0.750552 0.129884 -0.155045 -0.0442362 -1.4736
0.764267 0.750604 0.129623 -0.15552 -0.21654 -1.28018
0.764431 0.75065 0.129348 -0.156006 -0.388628 -1.08086
0.764592 0.75069 0.129059 -0.1565 -0.560703 -0.876472
0.76475 0.750724 0.128759 -0.157001 -0.733725 -0.667371
0.76491 0.750759 0.128459 -0.157506 -0.913096 -0.456191
0.765071 0.750794 0.128157 -0.158016 -1.09765 -0.242011
0.765233 0.750828 0.127853 -0.15853 -1.28672 -0.0245453
0.765396 0.75086 0.127547 -0.15905 -1.47992 0.196418
0.765573 0.75092 0.127318 -0.15948 -1.53817 0.355046
0.765748 0.750994 0.127132 -0.159841 -1.50811 0.479801
0.765911 0.751072 0.126973 -0.160144 -1.42103 0.583971
0.766064 0.751159 0.126887 -0.160422 -1.31705 0.69517
0.76623 0.751259 0.126882 -0.160698 -1.21829 0.803274
0.766408 0.751373 0.126907 -0.160972 -1.11682 0.912836
0.766581 0.751484 0.126977 -0.161246 -1.01907 1.02091
0.766758 0.751598 0.127083 -0.161515 -0.92925 1.12243
0.766936 0.751714 0.127193 -0.161785 -0.829514 1.22903
0.767119 0.751836 0.127324 -0.16205 -0.738546 1.32798
0.767307 0.751966 0.127441 -0.162309 -0.641459 1.42918
0.767491 0.752091 0.127584 -0.162563 -0.558303 1.52243
0.767671 0.752215 0.12772 -0.162817 -0.466691 1.62125
0.767854 0.752341 0.127873 -0.163066 -0.385095 1.71165
0.768037 0.75247 0.128015 -0.163315 -0.293737 1.8081
0.768226 0.752606 0.128161 -0.163552 -0.212136 1.89455
0.768407 0.752737 0.128296 -0.163787 -0.122048 1.9845
0.76859 0.752868 0.128449 -0.164017 -0.0446484 2.06671
0.768773 0.753002 0.128593 -0.164249 0.0411879 2.15478
0.768962 0.753138 0.128751 -0.164478 0.116506 2.23442
0.76915 0.753278 0.1289 -0.164707 0.199932 2.32021
0.769344 0.753421 0.129062 -0.164933 0.273114 2.39757
0.769543 0.753571 0.129227 -0.165157 0.344103 2.47299
0.769745 0.753724 0.129379 -0.165382 0.425617 2.55519
0.769949 0.753878 0.129537 -0.16561 0.500225 2.63201
0.770154 0.754034 0.129704 -0.165832 0.566775 2.70509
0.770363 0.754195 0.129875 -0.166049 0.631074 2.7759
0.770571 0.754358 0.130034 -0.166265 0.703629 2.85211
0.770781 0.754521 0.130205 -0.166477 0.766141 2.92
0.770993 0.754686 0.130379 -0.166685 0.825082 2.98535
0.771202 0.754854 0.130544 -0.166889 0.891388 3.05571
0.771412 0.75502 0.130719 -0.16709 0.947532 3.11742
0.771623 0.755189 0.1309 -0.167285 1.00003 3.17639
0.77183 0.755358 0.13107 -0.167475 1.05973 3.24006
0.772037 0.755525 0.131251 -0.167662 1.10968 3.29506
0.772245 0.755693 0.131438 -0.167842 1.15651 3.34739
0.772449 0.755863 0.131614 -0.168018 1.2108 3.40426
0.772653 0.756031 0.1318 -0.16819 1.25611 3.45278
0.772858 0.7562 0.131991 -0.168357 1.29884 3.49887
0.773061 0.756372 0.132171 -0.16852 1.34903 3.54941
0.773264 0.756541 0.13236 -0.16868 1.39084 3.59212
0.773469 0.756713 0.132552 -0.168835 1.43039 3.63266
0.773672 0.756888 0.132734 -0.168986 1.47719 3.67757
0.773876 0.757062 0.132923 -0.169135 1.51609 3.71518
0.774082 0.757238 0.133113 -0.16928 1.55295 3.7509
0.774288 0.757417 0.133292 -0.169421 1.59674 3.79082
0.774495 0.757596 0.133477 -0.169561 1.63306 3.824
0.774704 0.757777 0.133662 -0.169698 1.66752 3.85552
0.774913 0.757962 0.133836 -0.169831 1.70851 3.89102
0.775124 0.758147 0.134014 -0.169963 1.74248 3.92034
0.775338 0.758335 0.13419 -0.170092 1.77471 3.94818
0.775552 0.758526 0.134354 -0.170218 1.81307 3.97974
0.775768 0.758718 0.134521 -0.170343 1.84481 4.00568
0.775987 0.758913 0.134685 -0.170466 1.87493 4.03028
0.776207 0.759112 0.134837 -0.170586 1.91075 4.05829
0.776429 0.759311 0.134989 -0.170705 1.94034 4.08122
0.776651 0.759514 0.135131 -0.17082 1.97324 4.10699
0.776875 0.759716 0.135274 -0.170934 2.00031 4.12761
0.777101 0.759922 0.135411 -0.171044 2.02611 4.14701
0.777329 0.760132 0.135536 -0.171154 2.05729 4.16944
