distance x y z pitch roll
0.0321941 0.0695083 0.142101 0.0455305 4.2109 3.7324
0.0320126 0.0694596 0.142048 0.0457604 4.27012 3.80422
0.0318232 0.0694161 0.142002 0.0459749 4.32499 3.80132
0.0316361 0.0693811 0.141984 0.0461659 4.36229 3.76853
0.0314733 0.0693547 0.141988 0.0463324 4.38751 3.73707
0.0313344 0.0693374 0.142012 0.0464774 4.40401 3.70869
0.031212 0.069332 0.142066 0.0465991 4.40752 3.6891
0.0311037 0.0693386 0.142139 0.0467048 4.40635 3.67396
0.0310083 0.0693572 0.142222 0.0467985 4.4053 3.66167
0.0309253 0.0693873 0.142311 0.0468828 4.40729 3.65108
0.0308587 0.0694301 0.142406 0.0469599 4.41982 3.63926
0.030806 0.0694841 0.142503 0.0470302 4.44071 3.6273
0.0307655 0.0695482 0.142599 0.047094 4.46809 3.61568
0.0307358 0.0696218 0.142691 0.0471511 4.50027 3.60491
0.0307162 0.0697043 0.142779 0.0472012 4.5358 3.59536
0.0307072 0.0697948 0.14286 0.0472441 4.57454 3.58647
0.0307091 0.0698926 0.142931 0.0472801 4.61612 3.57809
0.0307221 0.0699971 0.142991 0.0473089 4.66004 3.57008
0.0307465 0.0701077 0.143039 0.0473304 4.7058 3.56228
0.030783 0.0702238 0.143074 0.0473442 4.75284 3.55456
