setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8133 0.2 0.2 0.7267 0.79767 0.215524 0.220126 0.721738 0.0999623
0.8133 0.2 0.2 0.7267 0.798437 0.22166 0.227796 0.721738 0.100458
0.8133 0.2 0.2 0.7267 0.799204 0.227796 0.236233 0.721738 0.10096
0.8133 0.2 0.2 0.7267 0.799971 0.235466 0.245437 0.721738 0.101467
0.8133 0.2 0.2 0.7267 0.800738 0.243903 0.255408 0.721738 0.101978
0.8133 0.2 0.2 0.7267 0.800738 0.253107 0.265379 0.720971 0.102489
0.8133 0.2 0.2 0.7267 0.800738 0.262311 0.27535 0.72634 0.103001
0.8133 0.2 0.2 0.7267 0.799971 0.271515 0.28532 0.730175 0.103512
0.8133 0.2 0.2 0.7267 0.799204 0.280718 0.295291 0.73401 0.104021
0.8133 0.2 0.2 0.7267 0.799204 0.289922 0.305262 0.736311 0.104527
0.8133 0.2 0.2 0.7267 0.798437 0.296058 0.315233 0.738612 0.10503
0.8133 0.2 0.2 0.7267 0.79767 0.302961 0.325204 0.739379 0.105531
0.8133 0.2 0.2 0.7267 0.796903 0.304495 0.335175 0.740146 0.106031
0.8133 0.2 0.2 0.7267 0.796903 0.301427 0.345913 0.740146 0.106532
0.8133 0.2 0.2 0.7267 0.796903 0.309864 0.355884 0.738612 0.107032
0.8133 0.2 0.2 0.7267 0.796903 0.311398 0.366621 0.737078 0.10753
0.8133 0.2 0.2 0.7267 0.796903 0.309097 0.377359 0.734777 0.108029
0.8133 0.2 0.2 0.7267 0.796903 0.304495 0.388097 0.731709 0.108528
0.8133 0.2 0.2 0.7267 0.796903 0.311398 0.399602 0.727874 0.109028
0.8133 0.2 0.2 0.7267 0.796903 0.312932 0.411107 0.723272 0.109527
0.8133 0.2 0.2 0.7267 0.796903 0.309864 0.422612 0.717903 0.110027
0.8133 0.2 0.2 0.7267 0.796903 0.304495 0.434117 0.711767 0.110529
0.8133 0.2 0.2 0.7267 0.796903 0.310631 0.446388 0.704864 0.111032
0.8133 0.2 0.2 0.7267 0.796903 0.311398 0.457893 0.696427 0.111536
0.8133 0.2 0.2 0.7267 0.796903 0.30833 0.470165 0.687223 0.112042
